"","logFC","logCPM","LR","PValue","FDR"
"3502",2.14106482496172,3.97142044485261,5.76351411650937,0.0163623152216264,0.321148570519412
"56964",1.19064694814845,1.60104213751844,5.76200036309396,0.0163764173030969,0.321148570519412
"23086",0.976998049556828,3.88816273429253,5.761787257283,0.0163784035964519,0.321148570519412
"340075",-1.00709077670686,0.741979957869128,5.75517106430381,0.0164401948140441,0.321827675319727
"139212",2.50997824137066,-0.50800407064978,5.75360812228913,0.0164548268073296,0.321827675319727
"256021",2.94729678550666,-1.12071284591172,5.75241636559991,0.0164659928501306,0.321827675319727
"2260",0.645114750699759,5.42981173744414,5.75201608067153,0.0164697450314902,0.321827675319727
"84749",-0.609786242885502,3.44580291222428,5.75188294450118,0.0164709932155351,0.321827675319727
"170302",0.814750627693819,3.16657931382137,5.74837857696151,0.0165038826120253,0.322208513593879
"55885",0.705898335305793,5.71960382955205,5.74662308815889,0.0165203837797992,0.322208513593879
"107984275",1.69987692517057,0.335622477390105,5.74610054127675,0.0165252988783607,0.322208513593879
"10610",1.02531878581981,1.85318422751713,5.74147175053569,0.0165689033780481,0.322646591250185
"339256",-2.42656863257161,-0.145122674443981,5.74124864680226,0.0165710080721327,0.322646591250185
"100189235",-2.19538473805461,-0.783950015403709,5.73910038434533,0.0165912882531864,0.322815079432179
"6457",-0.831143990197418,7.19975642363236,5.734437230106,0.0166353978202753,0.323331128658953
"105372396",-2.95058386207154,-0.285479905323192,5.73383518349539,0.0166411014894163,0.323331128658953
"5863",0.641412563842331,3.88603608736451,5.73190926079669,0.0166593608441066,0.323459548137497
"5919",1.17874103121423,3.29828799070054,5.72410143536214,0.0167335974817055,0.32467388824567
"26051",-0.735448539552342,4.78607761022698,5.72244865481012,0.0167493557896688,0.324752697974969
"107986179",3.41864511021424,-0.928253582511884,5.71904481379637,0.0167818576843027,0.325004964406511
"105371399",2.5414864251413,-0.975654696593824,5.71814818384914,0.0167904300587352,0.325004964406511
"2235",-0.748485260928459,3.31083095822666,5.71741080167916,0.01679748330356,0.325004964406511
"9882",0.695571068003881,4.60597325550128,5.71386979032781,0.0168313965605814,0.325113927495329
"2865",2.72464700537681,-1.12155135934038,5.71326706236429,0.0168371760846006,0.325113927495329
"107984803",-3.0178391878347,-1.05028062362582,5.71254958930435,0.0168440585614538,0.325113927495329
"8522",-0.645172964937859,7.89323996127412,5.71193536864514,0.016849952878292,0.325113927495329
"107986624",3.36237899156827,-0.937001514821467,5.70344207448602,0.0169316765187071,0.326181008726278
"26829",2.62444104029759,-0.966405993792455,5.70234083267149,0.016942302720764,0.326181008726278
"286827",-0.857745565181308,4.95666262833975,5.70161972218797,0.0169492646521382,0.326181008726278
"780851",1.00369804528764,4.90098336081744,5.69982641749182,0.0169665908358268,0.326181008726278
"79841",1.44141651439541,1.27054707829788,5.69960984243301,0.016968684532445,0.326181008726278
"105377945",0.92389247118125,2.46317819710549,5.69813562291177,0.0169829433419871,0.326181008726278
"105374320",-3.24771207452428,-1.03268446558889,5.69766551891485,0.0169874928369601,0.326181008726278
"105371855",-1.8636510825186,-0.455001026408294,5.68750813687,0.0170860999336815,0.327847660441373
"101927989",2.00220730640733,-0.215397226744753,5.68554120538087,0.0171052628991694,0.327988690880828
"56154",1.15606151176544,2.35218742654083,5.68245312204995,0.0171353935082797,0.328157750944024
"284185",2.54473995037995,-0.632697210171724,5.68007739675837,0.0171586108617946,0.328157750944024
"54413",-0.642624468096432,6.31382829645925,5.67928551145621,0.0171663569636888,0.328157750944024
"125061",-1.02854441966577,3.91652366099429,5.67886637558957,0.0171704583472155,0.328157750944024
"105378824",-3.01070533025952,-1.05790158186061,5.67746886252874,0.0171841407829664,0.328157750944024
"1051",0.942673989083885,3.80593142508226,5.67738171150519,0.0171849944128439,0.328157750944024
"101927866",-2.96732441630879,-1.04634032862435,5.67528694549825,0.0172055254689889,0.328323996320603
"8569",0.525951543561641,4.7432392135525,5.66584593151947,0.0172983725407148,0.329869034061089
"10382",-0.817429148580546,6.18882841900498,5.66174030374748,0.0173389102318182,0.329935255321095
"23241",-0.629081870782443,6.49450293589895,5.66103256341751,0.0173459081388636,0.329935255321095
"1829",1.84469745135608,0.442516445808472,5.66085897833443,0.0173476249369281,0.329935255321095
"104355289",2.54938304456482,-1.13967676022312,5.65968219389758,0.0173592682413835,0.329935255321095
"645121",-0.493895851778334,5.09124385544803,5.65856337692247,0.0173703454838905,0.329935255321095
"105377507",-3.21754995502028,-0.98971859828369,5.65828083894476,0.0173731440043018,0.329935255321095
"285386",1.2993465100733,0.346393782800423,5.65623785331379,0.0173933934949065,0.330094033073191
"891",1.13784032601156,0.398837681116567,5.65255758963433,0.0174299326961461,0.330561530948427
"2625",2.16457558330669,-0.121046783544028,5.65009543787561,0.0174544221874022,0.33080002186568
"136051",1.07608385860765,0.598625474884241,5.64780515447671,0.0174772340883664,0.331006415050131
"6683",-0.528172674294684,4.37530224877754,5.64657991156358,0.0174894505011806,0.331011992614369
"57584",-0.582882159253693,9.26547022116918,5.6423670810079,0.0175315222542111,0.331214666333724
"83871",0.812214263635425,2.82344998741624,5.64216692614756,0.0175335237131146,0.331214666333724
"8553",0.999631852000024,3.79448365616405,5.64192259063494,0.0175359672783825,0.331214666333724
"55357",-0.676432212101506,4.11858458118528,5.63868982595895,0.0175683308134847,0.331214666333724
"414196",0.854889772888718,3.05961188955707,5.6369327349578,0.0175859470814938,0.331214666333724
"401296",-2.53960135889786,-1.13353430069289,5.63643862066703,0.0175909042631082,0.331214666333724
"8972",-2.34625658530776,-0.764918067323131,5.63608168592794,0.0175944860935896,0.331214666333724
"151230",0.555048331574016,3.21254442584372,5.6359714206372,0.017595592754988,0.331214666333724
"93183",-0.565805953173153,5.90983678037108,5.62999980232129,0.0176556334535162,0.332119690268887
"11145",-0.750678179752566,7.67256323371106,5.6281603059041,0.0176741709515913,0.332243301605235
"93035",1.51159272405211,0.284123702184656,5.6241397393319,0.0177147581262623,0.332705274311609
"57094",-2.51215409867565,-1.1379849526605,5.62335293549106,0.0177227120730009,0.332705274311609
"100874064",-1.24965241414249,1.8709632407315,5.61897354155816,0.0177670515960503,0.333100452824575
"389333",0.946503331836245,1.79241517371567,5.61890396912305,0.0177677569109741,0.333100452824575
"8455",-0.630278528335129,3.68763580722361,5.6166218920161,0.0177909082966344,0.33330942567885
"8140",0.748373091826696,4.5196153525263,5.61405770352812,0.0178169588222371,0.333393473658775
"85315",-0.569300029023219,7.05881081477808,5.611353708579,0.0178444723510807,0.333393473658775
"441094",0.83555715406984,4.24148446091179,5.6105573717499,0.0178525835479627,0.333393473658775
"1296",1.04817548253885,2.01067418987916,5.61044271570805,0.0178537517060528,0.333393473658775
"1137",-0.913429900906811,2.85644986728737,5.6102777151598,0.0178554329310498,0.333393473658775
"401258",2.91942511162914,-1.12470193599456,5.60661881930841,0.0178927562086578,0.333865844175661
"1809",0.845986066807418,7.05313834138468,5.60182257070564,0.0179418032964917,0.334446004405992
"51109",-0.458458882429731,6.53410625053931,5.60122345018443,0.0179479397286126,0.334446004405992
"2065",-0.878641937786073,6.00386071269501,5.59759381675744,0.017985162242558,0.334633346544252
"27090",0.636249443959564,2.42342649903964,5.59380986822304,0.0180240521475073,0.334633346544252
"100130275",2.90271434673384,-1.12603832852574,5.59296045626188,0.0180327939889338,0.334633346544252
